States/UTs,District,Year,Crime,Rate
Tamil Nadu,Tiruvannamalai,2014,Murder,47
Tamil Nadu,Thiruvarur,2014,Murder,26
Tamil Nadu,Thoothukkudi,2014,Murder,89
Tamil Nadu,Tiruppur,2014,Murder,36
Tamil Nadu,Tiruppur,2014,Murder,20
Tamil Nadu,Trichy,2014,Murder,39
Tamil Nadu,Trichy City,2014,Murder,24
Tamil Nadu,Vellore,2014,Murder,92
Tamil Nadu,Viluppuram,2014,Murder,68
Tamil Nadu,Virudunagar,2014,Murder,49
Tamil Nadu,Cyber Cell,2014,Murder,0
Tamil Nadu,Other Units,2014,Murder,0
Telangana,Adilabad,2014,Murder,101
Telangana,Hyberabad,2014,Murder,144
Telangana,Hyberabad,2014,Murder,118
Telangana,Karimnagar,2014,Murder,109
Telangana,Khammam,2014,Murder,76
Telangana,Mahbubnagar,2014,Murder,240
Telangana,Medak,2014,Murder,130
Telangana,Nalgonda,2014,Murder,114
Telangana,Nizamabad,2014,Murder,122
Telangana,Ranga Reddy,2014,Murder,77
Telangana,Secunderabad Railway,2014,Murder,4
Telangana,Warangal,2014,Murder,47
Telangana,Warangal,2014,Murder,26
Tripura,Dhalai,2014,Murder,20
Tripura,Gomati,2014,Murder,15
Tripura,G. R. P.,2014,Murder,0
Tripura,Khowai,2014,Murder,10
Tripura,North Tripura,2014,Murder,10
Tripura,Sipahijala,2014,Murder,19
Tripura,South Tripura,2014,Murder,17
Tripura,Unokoti,2014,Murder,8
Tripura,West Tripura,2014,Murder,41
Uttar Pradesh,Agra,2014,Murder,178
Uttar Pradesh,Aligarh,2014,Murder,179
Uttar Pradesh,Allahabad,2014,Murder,132
Uttar Pradesh,Ambedkar Nagar,2014,Murder,24
Uttar Pradesh,Amethi,2014,Murder,36
Uttar Pradesh,Amroha,2014,Murder,60
Uttar Pradesh,Auraiya,2014,Murder,34
Uttar Pradesh,Azamgarh,2014,Murder,68
Uttar Pradesh,Budaun,2014,Murder,120
Uttar Pradesh,Baghpat,2014,Murder,83
Uttar Pradesh,Bahraich,2014,Murder,53
Uttar Pradesh,Ballia,2014,Murder,36
Uttar Pradesh,Balrampur,2014,Murder,28
Uttar Pradesh,Banda,2014,Murder,42
Uttar Pradesh,Barabanki,2014,Murder,57
Uttar Pradesh,Bareilly,2014,Murder,132
Uttar Pradesh,Basti,2014,Murder,31
Uttar Pradesh,Bijnor,2014,Murder,84
Uttar Pradesh,Bulandshahr,2014,Murder,171
Uttar Pradesh,Chandauli,2014,Murder,20
Uttar Pradesh,Chitrakoot,2014,Murder,33
Uttar Pradesh,Deoria,2014,Murder,42
Uttar Pradesh,Etah,2014,Murder,65
Uttar Pradesh,Etawah,2014,Murder,55
Uttar Pradesh,Faizabad,2014,Murder,32
Uttar Pradesh,Fatehgarh,2014,Murder,58
Uttar Pradesh,Fatehpur,2014,Murder,55
Uttar Pradesh,Firozabad,2014,Murder,140
Uttar Pradesh,G. R. P.,2014,Murder,30
Uttar Pradesh,Gautam Buddha Nagar,2014,Murder,104
Uttar Pradesh,Ghaziabad,2014,Murder,166
Uttar Pradesh,Ghazipur,2014,Murder,64
Uttar Pradesh,Gonda,2014,Murder,45
Uttar Pradesh,Gorakhpur,2014,Murder,113
Uttar Pradesh,Hamirpur,2014,Murder,31
Uttar Pradesh,Hapur,2014,Murder,42
Uttar Pradesh,Hardoi,2014,Murder,79
Uttar Pradesh,Hathras,2014,Murder,72
Uttar Pradesh,Jalaun,2014,Murder,36
Uttar Pradesh,Jaunpur,2014,Murder,55
Uttar Pradesh,Jhansi,2014,Murder,68
Uttar Pradesh,Kannauj,2014,Murder,39
Uttar Pradesh,Kanpur Dehat,2014,Murder,46
Uttar Pradesh,Kanpur Nagar,2014,Murder,137
Uttar Pradesh,Kasganj,2014,Murder,20
Uttar Pradesh,Kaushambi,2014,Murder,40
Uttar Pradesh,Khiri,2014,Murder,79
Uttar Pradesh,Kushinagar,2014,Murder,36
Uttar Pradesh,Lalitpur,2014,Murder,27
Uttar Pradesh,Lucknow,2014,Murder,132
Uttar Pradesh,Maharajganj,2014,Murder,33
Uttar Pradesh,Mahoba,2014,Murder,27
Uttar Pradesh,Mainpuri,2014,Murder,57
Uttar Pradesh,Mathura,2014,Murder,86
Uttar Pradesh,Mau,2014,Murder,28
Uttar Pradesh,Meerut,2014,Murder,226
Uttar Pradesh,Mirzapur,2014,Murder,25
Uttar Pradesh,Moradabad,2014,Murder,90
Uttar Pradesh,Muzaffarnagar,2014,Murder,137
Uttar Pradesh,Pilibhit,2014,Murder,54
Uttar Pradesh,Pratapgarh,2014,Murder,72
Uttar Pradesh,Rae Bareli,2014,Murder,50
Uttar Pradesh,Rampur,2014,Murder,54
Uttar Pradesh,Saharanpur,2014,Murder,92
Uttar Pradesh,Sambhal,2014,Murder,73
Uttar Pradesh,Sant Kabir Nagar,2014,Murder,28
Uttar Pradesh,Shahjahanpur,2014,Murder,88
Uttar Pradesh,Shamli,2014,Murder,67
Uttar Pradesh,Shravasti,2014,Murder,15
Uttar Pradesh,Siddharth Nagar,2014,Murder,17
Uttar Pradesh,Sitapur,2014,Murder,91
Uttar Pradesh,Sonbhadra,2014,Murder,32
Uttar Pradesh,Sant Ravi Das Nagar,2014,Murder,17
Uttar Pradesh,Sultanpur,2014,Murder,53
Uttar Pradesh,Unnao,2014,Murder,77
Uttar Pradesh,Varanasi,2014,Murder,52
Uttarakhand,Almora,2014,Murder,4
Uttarakhand,Bageshwar,2014,Murder,5
Uttarakhand,Chamoli,2014,Murder,3
Uttarakhand,Champawat,2014,Murder,2
Uttarakhand,Dehradun,2014,Murder,26
Uttarakhand,Hardwar,2014,Murder,73
Uttarakhand,Nainital,2014,Murder,28
Uttarakhand,Garhwal,2014,Murder,6
Uttarakhand,Pithoragarh,2014,Murder,4
Uttarakhand,Rudraprayag,2014,Murder,4
Uttarakhand,Tehri Garhwal,2014,Murder,6
Uttarakhand,Udham Singh Nagar,2014,Murder,55
Uttarakhand,Uttarkashi,2014,Murder,2
West Bengal,North 24 Parganas,2014,Murder,141
West Bengal,South 24 Parganas,2014,Murder,248
West Bengal,Alipurduar,2014,Murder,49
West Bengal,Asansol-Durgapur PC,2014,Murder,52
West Bengal,Bankura,2014,Murder,75
West Bengal,Barrackpur PC,2014,Murder,86
West Bengal,Bidhannagar PC,2014,Murder,18
West Bengal,Birbhum,2014,Murder,110
West Bengal,Barddhaman,2014,Murder,133
West Bengal,Coochbehar,2014,Murder,80
West Bengal,Dakshin Dinajpur,2014,Murder,44
West Bengal,Darjiling,2014,Murder,29
West Bengal,Hugli,2014,Murder,125
West Bengal,Howrah G. R. P.,2014,Murder,82
West Bengal,Haora,2014,Murder,43
West Bengal,Haora,2014,Murder,11
West Bengal,Jalpaiguri,2014,Murder,57
West Bengal,Jhargram Police District,2014,Murder,28
West Bengal,Kharagpur G. R. P.,2014,Murder,7
West Bengal,Kolkata,2014,Murder,83
West Bengal,Maldah,2014,Murder,102
West Bengal,Murshidabad,2014,Murder,158
West Bengal,Nadia,2014,Murder,166
West Bengal,Paschim Medinipur,2014,Murder,104
West Bengal,Purab Medinipur,2014,Murder,100
West Bengal,Puruliya,2014,Murder,72
West Bengal,Sealdah G. R. P.,2014,Murder,23
West Bengal,Siliguri G. R. P.,2014,Murder,8
West Bengal,Siliguri PC,2014,Murder,46
West Bengal,Uttar Dinajpur,2014,Murder,90
Andaman and Nicobar,South Andaman,2014,Murder,5
Andaman and Nicobar,North and Middle Andaman,2014,Murder,2
Andaman and Nicobar,Nicobar Islands,2014,Murder,1
Chandigarh,Chandigarh,2014,Murder,24
Dadra and Nagar Haveli,Dadra and Nagar Haveli,2014,Murder,4
Daman and Diu,Daman,2014,Murder,6
Daman and Diu,Diu,2014,Murder,1
Delhi UT,Central,2014,Murder,30
Delhi UT,Crime Branch,2014,Murder,0
Delhi UT,East,2014,Murder,61
Delhi UT,EOW,2014,Murder,0
Delhi UT,IGI Airport,2014,Murder,1
Delhi UT,Metro,2014,Murder,0
Delhi UT,New Delhi,2014,Murder,6
Delhi UT,North,2014,Murder,31
Delhi UT,North-East,2014,Murder,84
Delhi UT,North-West,2014,Murder,48
Delhi UT,Outer,2014,Murder,87
Delhi UT,RAILWAY,2014,Murder,10
Delhi UT,South,2014,Murder,40
Delhi UT,South-East,2014,Murder,67
Delhi UT,South-West,2014,Murder,66
Delhi UT,Spl Cell,2014,Murder,0
Delhi UT,SPUWAC,2014,Murder,0
Delhi UT,Vigilance,2014,Murder,0
Delhi UT,West,2014,Murder,55
Lakshadweep,Lakshadweep,2014,Murder,0
Puducherry,Karaikal,2014,Murder,6
Puducherry,Puducherry,2014,Murder,19
Andhra Pradesh,Anantapur,2014,Attempt to commit Murder,171
Andhra Pradesh,Chittoor,2014,Attempt to commit Murder,170
Andhra Pradesh,Cuddapah,2014,Attempt to commit Murder,162
Andhra Pradesh,East Godavari,2014,Attempt to commit Murder,84
Andhra Pradesh,Guntakal Railway,2014,Attempt to commit Murder,4
Andhra Pradesh,Guntur,2014,Attempt to commit Murder,137
Andhra Pradesh,Guntur,2014,Attempt to commit Murder,65
Andhra Pradesh,Krishna,2014,Attempt to commit Murder,47
Andhra Pradesh,Kurnool,2014,Attempt to commit Murder,135
Andhra Pradesh,Nellore,2014,Attempt to commit Murder,117
Andhra Pradesh,Prakasam,2014,Attempt to commit Murder,68
Andhra Pradesh,Rajahmundry,2014,Attempt to commit Murder,18
Andhra Pradesh,Srikakulam,2014,Attempt to commit Murder,29
Andhra Pradesh,Tirupathi Urban,2014,Attempt to commit Murder,72
Andhra Pradesh,Vijayawada City,2014,Attempt to commit Murder,45
Andhra Pradesh,Vijayawada Railway,2014,Attempt to commit Murder,1
Andhra Pradesh,Visakha Rural,2014,Attempt to commit Murder,50
Andhra Pradesh,Visakhapatnam,2014,Attempt to commit Murder,57
Andhra Pradesh,Vizianagaram,2014,Attempt to commit Murder,23
Andhra Pradesh,West Godavari,2014,Attempt to commit Murder,85
Arunachal Pradesh,Anjaw,2014,Attempt to commit Murder,0
Arunachal Pradesh,Changlang,2014,Attempt to commit Murder,3
Arunachal Pradesh,Crime Branch,2014,Attempt to commit Murder,0
Arunachal Pradesh,Dibang Valley,2014,Attempt to commit Murder,0
Arunachal Pradesh,East Kameng,2014,Attempt to commit Murder,1
Arunachal Pradesh,West Kameng,2014,Attempt to commit Murder,1
Arunachal Pradesh,Kurung Kumey,2014,Attempt to commit Murder,1
Arunachal Pradesh,Lohit,2014,Attempt to commit Murder,4
Arunachal Pradesh,Longding,2014,Attempt to commit Murder,3
Arunachal Pradesh,Lower Dibang Valley,2014,Attempt to commit Murder,5
Arunachal Pradesh,Papum Pare,2014,Attempt to commit Murder,5
Arunachal Pradesh,Papum Pare,2014,Attempt to commit Murder,3
Arunachal Pradesh,East Siang ,2014,Attempt to commit Murder,0
Arunachal Pradesh,Upper Siang,2014,Attempt to commit Murder,0
Arunachal Pradesh,West Siang,2014,Attempt to commit Murder,4
Arunachal Pradesh,Lower Subansiri,2014,Attempt to commit Murder,3
Arunachal Pradesh,Upper Subansiri,2014,Attempt to commit Murder,2
Arunachal Pradesh,Tawang,2014,Attempt to commit Murder,3
Arunachal Pradesh,Tirap,2014,Attempt to commit Murder,10
Assam,Barpeta,2014,Attempt to commit Murder,68
Assam,Baksa,2014,Attempt to commit Murder,28
Assam,Bongaigaon,2014,Attempt to commit Murder,23
Assam,Cachar,2014,Attempt to commit Murder,7
Assam,Chirang,2014,Attempt to commit Murder,19
Assam,Darrang,2014,Attempt to commit Murder,2
Assam,Dhemaji,2014,Attempt to commit Murder,5
Assam,Dhubri,2014,Attempt to commit Murder,143
Assam,Dibrugarh,2014,Attempt to commit Murder,7
Assam,G. R. P.,2014,Attempt to commit Murder,0
Assam,Goalpara,2014,Attempt to commit Murder,62
Assam,Golaghat,2014,Attempt to commit Murder,68
Assam,Guwahati City,2014,Attempt to commit Murder,94
Assam,Hailakandi,2014,Attempt to commit Murder,1
Assam,Jorhat,2014,Attempt to commit Murder,3
Assam,Kamrup,2014,Attempt to commit Murder,128
Assam,Karbi Anglong,2014,Attempt to commit Murder,25
Assam,Karimganj,2014,Attempt to commit Murder,42
Assam,Kokrajhar,2014,Attempt to commit Murder,21
Assam,Lakhimpur,2014,Attempt to commit Murder,0
Assam,Morigaon,2014,Attempt to commit Murder,77
Assam,N. C. Hills,2014,Attempt to commit Murder,8
Assam,Nagaon,2014,Attempt to commit Murder,102
Assam,Nalbari,2014,Attempt to commit Murder,18
Assam,Sivasagar,2014,Attempt to commit Murder,38
Assam,Sonitpur,2014,Attempt to commit Murder,81
Assam,Tinsukia,2014,Attempt to commit Murder,44
Assam,Udalguri,2014,Attempt to commit Murder,28
Bihar,Araria,2014,Attempt to commit Murder,176
Bihar,Arwal,2014,Attempt to commit Murder,29
Bihar,Aurangabad,2014,Attempt to commit Murder,40
Bihar,Bagaha,2014,Attempt to commit Murder,0
Bihar,Banka,2014,Attempt to commit Murder,143
Bihar,Begusarai,2014,Attempt to commit Murder,199
Bihar,Bettiah,2014,Attempt to commit Murder,9
Bihar,Bhabhua,2014,Attempt to commit Murder,105
Bihar,Bhagalpur,2014,Attempt to commit Murder,66
Bihar,Bhojpur,2014,Attempt to commit Murder,243
Bihar,Buxar,2014,Attempt to commit Murder,12
Bihar,Darbhanga,2014,Attempt to commit Murder,179
Bihar,Gaya,2014,Attempt to commit Murder,53
Bihar,Gopalganj,2014,Attempt to commit Murder,469
Bihar,Jamalpur Railway,2014,Attempt to commit Murder,1
Bihar,Jamui,2014,Attempt to commit Murder,187
Bihar,Jehanabad,2014,Attempt to commit Murder,13
Bihar,Katihar,2014,Attempt to commit Murder,60
Bihar,Katihar,2014,Attempt to commit Murder,9
Bihar,Khagaria,2014,Attempt to commit Murder,94
Bihar,Kishanganj,2014,Attempt to commit Murder,6
Bihar,Lakhisarai,2014,Attempt to commit Murder,97
Bihar,Madhepura,2014,Attempt to commit Murder,123
Bihar,Madhubani,2014,Attempt to commit Murder,335
Bihar,Motihari,2014,Attempt to commit Murder,106
Bihar,Munger,2014,Attempt to commit Murder,21
Bihar,Muzaffarpur,2014,Attempt to commit Murder,85
Bihar,Muzaffarpur,2014,Attempt to commit Murder,0
Bihar,Nalanda,2014,Attempt to commit Murder,52
Bihar,Naugachia,2014,Attempt to commit Murder,4
Bihar,Nawada,2014,Attempt to commit Murder,23
Bihar,Patna,2014,Attempt to commit Murder,26
Bihar,Patna,2014,Attempt to commit Murder,16
Bihar,Purnia,2014,Attempt to commit Murder,2
Bihar,Rohtas,2014,Attempt to commit Murder,5
Bihar,Saharsa,2014,Attempt to commit Murder,118
Bihar,Samastipur,2014,Attempt to commit Murder,205
Bihar,Saran,2014,Attempt to commit Murder,331
Bihar,Sheikhpura,2014,Attempt to commit Murder,0
Bihar,Sheohar,2014,Attempt to commit Murder,35
Bihar,Sitamarhi,2014,Attempt to commit Murder,335
Bihar,Siwan,2014,Attempt to commit Murder,222
Bihar,Supaul,2014,Attempt to commit Murder,87
Bihar,Vaishali,2014,Attempt to commit Murder,58
Bihar,Economic Offences Unit,2014,Attempt to commit Murder,0
Bihar,Anti Terrorist Squad,2014,Attempt to commit Murder,0
Chhattisgarh,Balod,2014,Attempt to commit Murder,12
Chhattisgarh,Baloda Bazar,2014,Attempt to commit Murder,16
Chhattisgarh,Balrampur,2014,Attempt to commit Murder,21
Chhattisgarh,Bemetara,2014,Attempt to commit Murder,8
Chhattisgarh,Bilaspur,2014,Attempt to commit Murder,34
Chhattisgarh,Bijapur,2014,Attempt to commit Murder,77
Chhattisgarh,Dantewada,2014,Attempt to commit Murder,18
Chhattisgarh,Dhamtari,2014,Attempt to commit Murder,10
Chhattisgarh,Durg,2014,Attempt to commit Murder,41
Chhattisgarh,Gariaband,2014,Attempt to commit Murder,13
Chhattisgarh,G. R. P. Raipur,2014,Attempt to commit Murder,0
Chhattisgarh,Jagdalpur,2014,Attempt to commit Murder,29
Chhattisgarh,Janjgir-Champa,2014,Attempt to commit Murder,27
Chhattisgarh,Jashpur,2014,Attempt to commit Murder,17
Chhattisgarh,Kabeerdham,2014,Attempt to commit Murder,5
Chhattisgarh,Uttar Bastar Kanker,2014,Attempt to commit Murder,42
Chhattisgarh,Kondagaon,2014,Attempt to commit Murder,19
Chhattisgarh,Korba,2014,Attempt to commit Murder,12
Chhattisgarh,Koriya,2014,Attempt to commit Murder,26
Chhattisgarh,Mahasamund,2014,Attempt to commit Murder,16
Chhattisgarh,Mungeli,2014,Attempt to commit Murder,9
Chhattisgarh,Narayanpur,2014,Attempt to commit Murder,31
Chhattisgarh,Raigarh,2014,Attempt to commit Murder,34
Chhattisgarh,Raipur,2014,Attempt to commit Murder,95
Chhattisgarh,Rajnandgaon,2014,Attempt to commit Murder,29
Chhattisgarh,Surguja,2014,Attempt to commit Murder,13
Chhattisgarh,Sukma,2014,Attempt to commit Murder,43
Chhattisgarh,Surajpur,2014,Attempt to commit Murder,19
Goa,North Goa,2014,Attempt to commit Murder,25
Goa,South Goa,2014,Attempt to commit Murder,17
Goa,C. I. D.,2014,Attempt to commit Murder,0
Gujarat,Ahmadabad,2014,Attempt to commit Murder,61
Gujarat,Ahmadabad,2014,Attempt to commit Murder,48
Gujarat,Amreli,2014,Attempt to commit Murder,25
Gujarat,Anand,2014,Attempt to commit Murder,21
Gujarat,Arvalli,2014,Attempt to commit Murder,10
Gujarat,Banas Kantha,2014,Attempt to commit Murder,42
Gujarat,Bharuch,2014,Attempt to commit Murder,27
Gujarat,Bhavnagar,2014,Attempt to commit Murder,33
Gujarat,Botad,2014,Attempt to commit Murder,10
Gujarat,Chhota Udaipur,2014,Attempt to commit Murder,10
Gujarat,C. I. D. Crime,2014,Attempt to commit Murder,0
Gujarat,Dahod,2014,Attempt to commit Murder,21
Gujarat,Dang,2014,Attempt to commit Murder,2
Gujarat,Devbhumi Dwarka,2014,Attempt to commit Murder,11
Gujarat,Gandhinagar,2014,Attempt to commit Murder,9
Gujarat,Gir Somnath,2014,Attempt to commit Murder,8
Gujarat,Jamnagar,2014,Attempt to commit Murder,36
Gujarat,Junagadh,2014,Attempt to commit Murder,15
Gujarat,Kachchh,2014,Attempt to commit Murder,27
Gujarat,Kachchh,2014,Attempt to commit Murder,13
Gujarat,Kheda,2014,Attempt to commit Murder,21
Gujarat,Mahisagar,2014,Attempt to commit Murder,8
Gujarat,Mahesana,2014,Attempt to commit Murder,11
Gujarat,Morbi,2014,Attempt to commit Murder,15
Gujarat,Narmada,2014,Attempt to commit Murder,2
Gujarat,Navsari,2014,Attempt to commit Murder,11
Gujarat,Panch Mahals,2014,Attempt to commit Murder,8
Gujarat,Patan,2014,Attempt to commit Murder,15
Gujarat,Porbandar,2014,Attempt to commit Murder,8
Gujarat,Rajkot,2014,Attempt to commit Murder,43
Gujarat,Rajkot,2014,Attempt to commit Murder,19
Gujarat,Sabar Kantha,2014,Attempt to commit Murder,10
Gujarat,Surat,2014,Attempt to commit Murder,41
Gujarat,Surat,2014,Attempt to commit Murder,8
Gujarat,Surendranagar,2014,Attempt to commit Murder,48
Gujarat,Tapi,2014,Attempt to commit Murder,2
Gujarat,Vadodara,2014,Attempt to commit Murder,37
Gujarat,Vadodara,2014,Attempt to commit Murder,6
Gujarat,Valsad,2014,Attempt to commit Murder,13
Gujarat,Ahmadabad,2014,Attempt to commit Murder,1
Gujarat,Vadodara,2014,Attempt to commit Murder,0
Haryana,Ambala,2014,Attempt to commit Murder,13
Haryana,Ambala,2014,Attempt to commit Murder,18
Haryana,Bhiwani,2014,Attempt to commit Murder,47
Haryana,Faridabad,2014,Attempt to commit Murder,41
Haryana,Fatehabad,2014,Attempt to commit Murder,15
Haryana,G. R. P.,2014,Attempt to commit Murder,6
Haryana,Gurgaon,2014,Attempt to commit Murder,54
Haryana,Hisar,2014,Attempt to commit Murder,49
Haryana,Jhajjar,2014,Attempt to commit Murder,60
Haryana,Jind,2014,Attempt to commit Murder,29
Haryana,Kaithal,2014,Attempt to commit Murder,19
Haryana,Karnal,2014,Attempt to commit Murder,33
Haryana,Kurukshetra,2014,Attempt to commit Murder,15
Haryana,Mahendragarh,2014,Attempt to commit Murder,9
Haryana,Mewat,2014,Attempt to commit Murder,68
Haryana,Palwal,2014,Attempt to commit Murder,64
Haryana,Panchkula,2014,Attempt to commit Murder,10
Haryana,Panipat,2014,Attempt to commit Murder,33
Haryana,Rewari,2014,Attempt to commit Murder,28
Haryana,Rohtak,2014,Attempt to commit Murder,60
Haryana,Sirsa,2014,Attempt to commit Murder,28
Haryana,Sonipat,2014,Attempt to commit Murder,66
Haryana,Yamunanagar,2014,Attempt to commit Murder,18
Haryana,Irrigation & Power,2014,Attempt to commit Murder,0
Himachal Pradesh,Baddi,2014,Attempt to commit Murder,3
Himachal Pradesh,Bilaspur,2014,Attempt to commit Murder,9
Himachal Pradesh,Chamba,2014,Attempt to commit Murder,5
Himachal Pradesh,C. I. D.,2014,Attempt to commit Murder,0
Himachal Pradesh,G. R. P.,2014,Attempt to commit Murder,0
Himachal Pradesh,Hamirpur,2014,Attempt to commit Murder,4
Himachal Pradesh,Kangra,2014,Attempt to commit Murder,11
Himachal Pradesh,Kinnaur,2014,Attempt to commit Murder,0
Himachal Pradesh,Kullu,2014,Attempt to commit Murder,4
Himachal Pradesh,Lahul & Spiti,2014,Attempt to commit Murder,0
Himachal Pradesh,Mandi,2014,Attempt to commit Murder,6
Himachal Pradesh,Shimla,2014,Attempt to commit Murder,15
Himachal Pradesh,Sirmaur,2014,Attempt to commit Murder,3
Himachal Pradesh,Solan,2014,Attempt to commit Murder,1
Himachal Pradesh,Una,2014,Attempt to commit Murder,2
Jammu & Kashmir,Anantnag,2014,Attempt to commit Murder,16
Jammu & Kashmir,Awantipora,2014,Attempt to commit Murder,6
Jammu & Kashmir,Bandipore,2014,Attempt to commit Murder,5
Jammu & Kashmir,Baramulla,2014,Attempt to commit Murder,16
Jammu & Kashmir,Badgam,2014,Attempt to commit Murder,25
Jammu & Kashmir,Crime Jammu,2014,Attempt to commit Murder,0
Jammu & Kashmir,Crime Srinagar,2014,Attempt to commit Murder,0
Jammu & Kashmir,Doda,2014,Attempt to commit Murder,24
Jammu & Kashmir,Ganderbal,2014,Attempt to commit Murder,11
Jammu & Kashmir,Handwara,2014,Attempt to commit Murder,14
Jammu & Kashmir,Jammu,2014,Attempt to commit Murder,86
Jammu & Kashmir,Kargil,2014,Attempt to commit Murder,0
Jammu & Kashmir,Kathua,2014,Attempt to commit Murder,22
Jammu & Kashmir,Kishtwar,2014,Attempt to commit Murder,7
Jammu & Kashmir,Kulgam,2014,Attempt to commit Murder,9
Jammu & Kashmir,Kupwara,2014,Attempt to commit Murder,25
Jammu & Kashmir,Leh (Ladakh),2014,Attempt to commit Murder,0
Jammu & Kashmir,Poonch,2014,Attempt to commit Murder,15
Jammu & Kashmir,Pulwama,2014,Attempt to commit Murder,13
Jammu & Kashmir,Railways Jammu,2014,Attempt to commit Murder,0
Jammu & Kashmir,Railways Kashmir,2014,Attempt to commit Murder,0
Jammu & Kashmir,Railways Katra,2014,Attempt to commit Murder,0
Jammu & Kashmir,Rajouri,2014,Attempt to commit Murder,29
Jammu & Kashmir,Ramban,2014,Attempt to commit Murder,7
Jammu & Kashmir,Reasi,2014,Attempt to commit Murder,10
Jammu & Kashmir,Samba,2014,Attempt to commit Murder,20
Jammu & Kashmir,Shupiyan,2014,Attempt to commit Murder,39
Jammu & Kashmir,Sopore,2014,Attempt to commit Murder,34
Jammu & Kashmir,Srinagar,2014,Attempt to commit Murder,34
Jammu & Kashmir,Udhampur,2014,Attempt to commit Murder,17
Jharkhand,Bokaro,2014,Attempt to commit Murder,13
Jharkhand,Chaibasa,2014,Attempt to commit Murder,45
Jharkhand,Chatra,2014,Attempt to commit Murder,3
Jharkhand,Deoghar,2014,Attempt to commit Murder,67
Jharkhand,Dhanbad,2014,Attempt to commit Murder,8
Jharkhand,Dhanbad Railway,2014,Attempt to commit Murder,0
Jharkhand,Dumka,2014,Attempt to commit Murder,32
Jharkhand,Garhwa,2014,Attempt to commit Murder,248
Jharkhand,Giridih,2014,Attempt to commit Murder,71
Jharkhand,Godda,2014,Attempt to commit Murder,0
Jharkhand,Gumla,2014,Attempt to commit Murder,21
Jharkhand,Hazaribagh,2014,Attempt to commit Murder,4
Jharkhand,Jamshedpur,2014,Attempt to commit Murder,52
Jharkhand,Jamshedpur Railway,2014,Attempt to commit Murder,0
Jharkhand,Jamtara,2014,Attempt to commit Murder,49
Jharkhand,Khunti,2014,Attempt to commit Murder,12
Jharkhand,Kodarma,2014,Attempt to commit Murder,6
Jharkhand,Latehar,2014,Attempt to commit Murder,11
Jharkhand,Lohardaga,2014,Attempt to commit Murder,14
Jharkhand,Pakur,2014,Attempt to commit Murder,16
Jharkhand,Palamu,2014,Attempt to commit Murder,90
Jharkhand,Ramgarh,2014,Attempt to commit Murder,40
Jharkhand,Ranchi,2014,Attempt to commit Murder,45
Jharkhand,Sahibganj,2014,Attempt to commit Murder,29
Jharkhand,Saraikela-kharsawan,2014,Attempt to commit Murder,19
Jharkhand,Simdega,2014,Attempt to commit Murder,12
Karnataka,Bagalkot,2014,Attempt to commit Murder,50
Karnataka,Bangalore,2014,Attempt to commit Murder,489
Karnataka,Bangalore Rural,2014,Attempt to commit Murder,82
Karnataka,Belagavi District,2014,Attempt to commit Murder,99
Karnataka,Bellary,2014,Attempt to commit Murder,65
Karnataka,Bidar,2014,Attempt to commit Murder,44
Karnataka,"Bijapur	",2014,Attempt to commit Murder,94
Karnataka,Chikballapura,2014,Attempt to commit Murder,45
Karnataka,Chamrajnagar,2014,Attempt to commit Murder,36
Karnataka,Chikmagalur,2014,Attempt to commit Murder,53
Karnataka,Chitradurga,2014,Attempt to commit Murder,31
Karnataka,Dakshina Kannada,2014,Attempt to commit Murder,33
Karnataka,Davanagere,2014,Attempt to commit Murder,62
Karnataka,Dharwad,2014,Attempt to commit Murder,23
Karnataka,Gadag,2014,Attempt to commit Murder,18
Karnataka,Kalaburgi,2014,Attempt to commit Murder,97
Karnataka,Hassan,2014,Attempt to commit Murder,96
Karnataka,Haveri,2014,Attempt to commit Murder,44
Karnataka,Hubballi Dharwad City,2014,Attempt to commit Murder,35
Karnataka,K.G.F.,2014,Attempt to commit Murder,37
Karnataka,Kodagu,2014,Attempt to commit Murder,33
Karnataka,Kolar,2014,Attempt to commit Murder,67
Karnataka,Koppal,2014,Attempt to commit Murder,12
Karnataka,Mandya,2014,Attempt to commit Murder,65
Karnataka,Mangaluru City,2014,Attempt to commit Murder,79
Karnataka,Mysore,2014,Attempt to commit Murder,35
Karnataka,Mysore,2014,Attempt to commit Murder,51
Karnataka,Raichur,2014,Attempt to commit Murder,64
Karnataka,K.Railways,2014,Attempt to commit Murder,1
Karnataka,Ramanagara,2014,Attempt to commit Murder,59
Karnataka,Shimoga,2014,Attempt to commit Murder,50
Karnataka,Tumkur,2014,Attempt to commit Murder,50
Karnataka,Udupi,2014,Attempt to commit Murder,23
Karnataka,Uttara Kannada,2014,Attempt to commit Murder,26
